2023-05-15 13:25:47.858654,200,0,
2023-05-15 13:25:48.137351,200,0,
2023-05-15 13:25:48.249008,200,0,
2023-05-15 13:25:48.359644,200,0,
2023-05-15 13:25:48.473315,200,0,
2023-05-15 13:25:48.596230,200,87,
2023-05-15 13:25:48.722047,200,87,
2023-05-15 13:25:48.854862,200,87,
2023-05-15 13:25:48.991914,200,87,
2023-05-15 13:25:49.135793,200,87,
2023-05-15 13:25:49.294835,200,87,
2023-05-15 13:25:49.458885,200,212,
2023-05-15 13:25:49.626905,200,212,
2023-05-15 13:25:49.807919,200,212,
2023-05-15 13:25:49.989493,200,212,
2023-05-15 13:25:50.168578,200,212,
2023-05-15 13:25:50.360432,200,212,
2023-05-15 13:25:50.542949,200,204,
2023-05-15 13:25:50.745695,200,204,
2023-05-15 13:25:50.941969,200,204,
2023-05-15 13:25:51.145478,200,204,
2023-05-15 13:25:51.370614,200,204,
2023-05-15 13:25:51.594453,200,204,
2023-05-15 13:25:51.832909,200,204,
2023-05-15 13:25:52.073928,200,200,
2023-05-15 13:25:52.352865,200,200,
2023-05-15 13:25:52.593062,200,200,
2023-05-15 13:25:52.857065,200,200,
2023-05-15 13:25:53.111750,200,202,
2023-05-15 13:25:53.379976,200,202,
2023-05-15 13:25:53.657711,200,202,
2023-05-15 13:25:53.926921,200,202,
2023-05-15 13:25:54.206951,200,204,
2023-05-15 13:25:54.501655,200,204,
2023-05-15 13:25:54.791676,200,204,
2023-05-15 13:25:55.096531,200,202,
2023-05-15 13:25:55.398971,200,202,
2023-05-15 13:25:55.717671,200,202,
2023-05-15 13:25:56.020713,200,202,
2023-05-15 13:25:56.347452,200,202,
2023-05-15 13:25:56.676959,200,203,
2023-05-15 13:25:57.016880,200,203,
2023-05-15 13:25:57.354919,200,203,
2023-05-15 13:25:57.691399,200,204,
2023-05-15 13:25:58.045465,200,204,
2023-05-15 13:25:58.400111,200,204,
2023-05-15 13:25:58.758544,200,201,
2023-05-15 13:25:59.125238,200,201,
2023-05-15 13:25:59.501698,200,201,
2023-05-15 13:25:59.910516,200,202,
2023-05-15 13:26:00.301136,200,202,
2023-05-15 13:26:00.689447,200,201,
2023-05-15 13:26:01.081979,200,201,
2023-05-15 13:26:01.478685,200,201,
2023-05-15 13:26:01.882884,200,199,
2023-05-15 13:26:02.300469,200,199,
2023-05-15 13:26:02.732708,200,200,
2023-05-15 13:26:03.210352,200,200,
2023-05-15 13:26:03.639906,200,200,
2023-05-15 13:26:04.079209,200,202,
2023-05-15 13:26:04.509324,200,200,
2023-05-15 13:26:04.993413,200,200,
2023-05-15 13:26:05.458735,200,202,
2023-05-15 13:26:05.927289,200,202,
2023-05-15 13:26:06.392642,200,202,
2023-05-15 13:26:06.866783,200,202,
2023-05-15 13:26:07.343315,200,200,
2023-05-15 13:26:07.847466,200,200,
2023-05-15 13:26:08.342477,200,202,
2023-05-15 13:26:08.838495,200,202,
2023-05-15 13:26:09.345241,200,201,
2023-05-15 13:26:09.866278,200,201,
2023-05-15 13:26:10.385970,200,196,
2023-05-15 13:26:10.913201,200,196,
2023-05-15 13:26:11.439920,200,201,
2023-05-15 13:26:11.967125,200,201,
2023-05-15 13:26:12.515826,200,201,
2023-05-15 13:26:13.072219,200,201,
2023-05-15 13:26:13.632268,200,200,
2023-05-15 13:26:14.176545,200,202,
2023-05-15 13:26:14.759654,200,202,
2023-05-15 13:26:15.345579,200,202,
2023-05-15 13:26:15.955937,200,202,
