2023-05-15 13:20:06.000820,200,0,
2023-05-15 13:20:06.248610,200,30,
2023-05-15 13:20:06.361615,200,30,
2023-05-15 13:20:06.472943,200,30,
2023-05-15 13:20:06.589532,200,30,
2023-05-15 13:20:06.714119,200,30,
2023-05-15 13:20:06.839151,200,30,
2023-05-15 13:20:06.972166,200,30,
2023-05-15 13:20:07.113623,200,30,
2023-05-15 13:20:07.260543,200,194,
2023-05-15 13:20:07.419920,200,194,
2023-05-15 13:20:07.585374,200,194,
2023-05-15 13:20:07.755914,200,194,
2023-05-15 13:20:07.937430,200,194,
2023-05-15 13:20:08.117496,200,230,
2023-05-15 13:20:08.299335,200,230,
2023-05-15 13:20:08.485381,200,230,
2023-05-15 13:20:08.682398,200,230,
2023-05-15 13:20:08.885439,200,230,
2023-05-15 13:20:09.100109,200,230,
2023-05-15 13:20:09.317043,200,221,
2023-05-15 13:20:09.541278,200,221,
2023-05-15 13:20:09.779440,200,221,
2023-05-15 13:20:10.023460,200,221,
2023-05-15 13:20:10.269495,200,207,
2023-05-15 13:20:10.546512,200,207,
2023-05-15 13:20:10.812532,200,207,
2023-05-15 13:20:11.077587,200,207,
2023-05-15 13:20:11.361628,200,202,
2023-05-15 13:20:11.658650,200,202,
2023-05-15 13:20:11.960672,200,202,
2023-05-15 13:20:12.281151,200,197,
2023-05-15 13:20:12.603282,200,197,
2023-05-15 13:20:12.944307,200,197,
2023-05-15 13:20:13.264041,200,196,
2023-05-15 13:20:13.592369,200,196,
2023-05-15 13:20:13.927397,200,196,
2023-05-15 13:20:14.285564,200,196,
2023-05-15 13:20:14.713596,200,202,
2023-05-15 13:20:15.052260,200,202,
2023-05-15 13:20:15.390256,200,200,
2023-05-15 13:20:15.730446,200,200,
2023-05-15 13:20:16.078502,200,200,
2023-05-15 13:20:16.468034,200,201,
2023-05-15 13:20:16.831406,200,201,
2023-05-15 13:20:17.217433,200,201,
2023-05-15 13:20:17.585462,200,202,
2023-05-15 13:20:17.961490,200,202,
2023-05-15 13:20:18.340928,200,200,
2023-05-15 13:20:18.736186,200,200,
2023-05-15 13:20:19.154352,200,200,
2023-05-15 13:20:19.547024,200,199,
2023-05-15 13:20:19.942968,200,199,
2023-05-15 13:20:20.367436,200,201,
2023-05-15 13:20:20.794377,200,201,
2023-05-15 13:20:21.259877,200,201,
2023-05-15 13:20:21.685906,200,198,
2023-05-15 13:20:22.112345,200,198,
2023-05-15 13:20:22.556073,200,197,
2023-05-15 13:20:23.006639,200,197,
2023-05-15 13:20:23.469914,200,202,
2023-05-15 13:20:23.927412,200,202,
2023-05-15 13:20:24.418530,200,200,
2023-05-15 13:20:24.903590,200,200,
2023-05-15 13:20:25.383948,200,201,
2023-05-15 13:20:25.869228,200,201,
2023-05-15 13:20:26.391737,200,201,
2023-05-15 13:20:26.893854,200,202,
2023-05-15 13:20:27.404513,200,200,
2023-05-15 13:20:27.906915,200,200,
2023-05-15 13:20:28.415940,200,200,
2023-05-15 13:20:28.929015,200,200,
2023-05-15 13:20:29.461863,200,200,
2023-05-15 13:20:29.997139,200,200,
2023-05-15 13:20:30.548489,200,197,
2023-05-15 13:20:31.089446,200,197,
2023-05-15 13:20:31.674746,200,198,
2023-05-15 13:20:32.236084,200,198,
2023-05-15 13:20:32.805206,200,201,
2023-05-15 13:20:33.370351,200,201,
2023-05-15 13:20:33.953375,200,201,
2023-05-15 13:20:34.537426,200,201,
2023-05-15 13:20:35.133511,200,202,
2023-05-15 13:20:35.723576,200,202,
2023-05-15 13:20:36.327369,200,201,
2023-05-15 13:20:36.942627,200,201,
2023-05-15 13:20:37.583723,200,198,
2023-05-15 13:20:38.198459,200,201,
2023-05-15 13:20:38.814908,200,201,
2023-05-15 13:20:39.466967,200,198,
2023-05-15 13:20:40.104403,200,197,
2023-05-15 13:20:40.745780,200,197,
2023-05-15 13:20:41.379319,200,201,
2023-05-15 13:20:42.045951,200,201,
