2023-05-15 13:35:56.489437,200,0,
2023-05-15 13:35:56.731758,200,0,
2023-05-15 13:35:56.842500,200,0,
2023-05-15 13:35:56.956352,200,0,
2023-05-15 13:35:57.073623,200,0,
2023-05-15 13:35:57.195163,200,140,
2023-05-15 13:35:57.327204,200,140,
2023-05-15 13:35:57.458758,200,140,
2023-05-15 13:35:57.600784,200,140,
2023-05-15 13:35:57.752430,200,140,
2023-05-15 13:35:57.905531,200,140,
2023-05-15 13:35:58.060561,200,198,
2023-05-15 13:35:58.222119,200,198,
2023-05-15 13:35:58.398794,200,198,
2023-05-15 13:35:58.571915,200,198,
2023-05-15 13:35:58.756107,200,198,
2023-05-15 13:35:58.944381,200,198,
2023-05-15 13:35:59.132207,200,198,
2023-05-15 13:35:59.333265,200,197,
2023-05-15 13:35:59.537808,200,197,
2023-05-15 13:35:59.779755,200,197,
2023-05-15 13:36:00.016216,200,195,
2023-05-15 13:36:00.246446,200,195,
2023-05-15 13:36:00.477699,200,195,
2023-05-15 13:36:00.711325,200,195,
2023-05-15 13:36:00.962341,200,195,
2023-05-15 13:36:01.204719,200,197,
2023-05-15 13:36:01.462917,200,197,
2023-05-15 13:36:01.717308,200,197,
2023-05-15 13:36:01.978477,200,197,
2023-05-15 13:36:02.265224,200,199,
2023-05-15 13:36:02.542966,200,199,
2023-05-15 13:36:02.828922,200,199,
2023-05-15 13:36:03.124534,200,196,
2023-05-15 13:36:03.423029,200,196,
2023-05-15 13:36:03.718109,200,196,
2023-05-15 13:36:04.032544,200,196,
2023-05-15 13:36:04.342184,200,197,
2023-05-15 13:36:04.661289,200,197,
2023-05-15 13:36:05.050343,200,197,
2023-05-15 13:36:05.377308,200,199,
2023-05-15 13:36:05.706405,200,199,
2023-05-15 13:36:06.105298,200,195,
2023-05-15 13:36:06.449350,200,195,
2023-05-15 13:36:06.798443,200,195,
2023-05-15 13:36:07.157319,200,195,
2023-05-15 13:36:07.525082,200,195,
2023-05-15 13:36:07.901433,200,194,
2023-05-15 13:36:08.282846,200,194,
2023-05-15 13:36:08.690684,200,198,
2023-05-15 13:36:09.082017,200,198,
2023-05-15 13:36:09.475396,200,198,
2023-05-15 13:36:09.881443,200,197,
2023-05-15 13:36:10.290305,200,197,
2023-05-15 13:36:10.709788,200,197,
2023-05-15 13:36:11.153586,200,197,
2023-05-15 13:36:11.584922,200,199,
2023-05-15 13:36:12.012249,200,199,
2023-05-15 13:36:12.461283,200,198,
2023-05-15 13:36:12.922390,200,198,
2023-05-15 13:36:13.375797,200,197,
2023-05-15 13:36:13.843544,200,197,
2023-05-15 13:36:14.310381,200,199,
2023-05-15 13:36:14.778921,200,199,
2023-05-15 13:36:15.273345,200,199,
2023-05-15 13:36:15.765968,200,197,
2023-05-15 13:36:16.324009,200,197,
2023-05-15 13:36:16.874079,200,195,
2023-05-15 13:36:17.363564,200,195,
2023-05-15 13:36:17.875934,200,198,
2023-05-15 13:36:18.406662,200,198,
2023-05-15 13:36:18.918702,200,198,
2023-05-15 13:36:19.449123,200,198,
2023-05-15 13:36:19.978222,200,198,
2023-05-15 13:36:20.512950,200,200,
2023-05-15 13:36:21.101993,200,200,
2023-05-15 13:36:21.661519,200,200,
2023-05-15 13:36:22.211699,200,200,
2023-05-15 13:36:22.768196,200,198,
2023-05-15 13:36:23.327986,200,198,
2023-05-15 13:36:23.909392,200,200,
2023-05-15 13:36:24.480671,200,198,
2023-05-15 13:36:25.069678,200,198,
2023-05-15 13:36:25.670103,200,195,
2023-05-15 13:36:26.277250,200,199,
2023-05-15 13:36:26.881136,200,199,
2023-05-15 13:36:27.487552,200,199,
2023-05-15 13:36:28.095287,200,199,
2023-05-15 13:36:28.718051,200,199,
