2023-05-15 13:51:26.542373,200,0,
2023-05-15 13:51:26.780127,200,0,
2023-05-15 13:51:26.890178,200,0,
2023-05-15 13:51:26.996064,200,0,
2023-05-15 13:51:27.112212,200,71,
2023-05-15 13:51:27.233245,200,71,
2023-05-15 13:51:27.371627,200,71,
2023-05-15 13:51:27.505413,200,71,
2023-05-15 13:51:27.643223,200,71,
2023-05-15 13:51:27.783644,200,71,
2023-05-15 13:51:27.940055,200,71,
2023-05-15 13:51:28.094248,200,203,
2023-05-15 13:51:28.255275,200,203,
2023-05-15 13:51:28.438492,200,203,
2023-05-15 13:51:28.618111,200,203,
2023-05-15 13:51:28.797883,200,203,
2023-05-15 13:51:28.985077,200,203,
2023-05-15 13:51:29.174072,200,197,
2023-05-15 13:51:29.369724,200,197,
2023-05-15 13:51:29.577506,200,197,
2023-05-15 13:51:29.790410,200,197,
2023-05-15 13:51:30.013084,200,197,
2023-05-15 13:51:30.237522,200,195,
2023-05-15 13:51:30.467540,200,195,
2023-05-15 13:51:30.703426,200,195,
2023-05-15 13:51:30.941874,200,195,
2023-05-15 13:51:31.187325,200,197,
2023-05-15 13:51:31.452764,200,197,
2023-05-15 13:51:31.749446,200,197,
2023-05-15 13:51:32.016303,200,197,
2023-05-15 13:51:32.289321,200,196,
2023-05-15 13:51:32.576825,200,196,
2023-05-15 13:51:32.858195,200,196,
2023-05-15 13:51:33.153248,200,193,
2023-05-15 13:51:33.448844,200,193,
2023-05-15 13:51:33.754570,200,193,
2023-05-15 13:51:34.074610,200,193,
2023-05-15 13:51:34.390184,200,196,
2023-05-15 13:51:34.719138,200,196,
2023-05-15 13:51:35.040776,200,196,
2023-05-15 13:51:35.369405,200,198,
2023-05-15 13:51:35.698795,200,198,
2023-05-15 13:51:36.054134,200,198,
2023-05-15 13:51:36.401599,200,197,
2023-05-15 13:51:36.761975,200,197,
2023-05-15 13:51:37.124323,200,198,
2023-05-15 13:51:37.501403,200,198,
2023-05-15 13:51:37.881495,200,198,
2023-05-15 13:51:38.274375,200,198,
2023-05-15 13:51:38.681458,200,201,
2023-05-15 13:51:39.073474,200,201,
2023-05-15 13:51:39.472800,200,197,
2023-05-15 13:51:39.879470,200,197,
2023-05-15 13:51:40.299789,200,197,
2023-05-15 13:51:40.759315,200,200,
2023-05-15 13:51:41.183366,200,200,
2023-05-15 13:51:41.604541,200,199,
2023-05-15 13:51:42.046680,200,199,
2023-05-15 13:51:42.503789,200,196,
2023-05-15 13:51:42.952240,200,196,
2023-05-15 13:51:43.415293,200,197,
2023-05-15 13:51:43.884000,200,197,
2023-05-15 13:51:44.352105,200,201,
2023-05-15 13:51:44.829678,200,201,
2023-05-15 13:51:45.300892,200,201,
2023-05-15 13:51:45.788411,200,198,
2023-05-15 13:51:46.289936,200,201,
2023-05-15 13:51:46.790600,200,201,
2023-05-15 13:51:47.305640,200,201,
2023-05-15 13:51:47.825887,200,202,
2023-05-15 13:51:48.343992,200,202,
2023-05-15 13:51:48.863599,200,199,
2023-05-15 13:51:49.383689,200,199,
2023-05-15 13:51:49.912429,200,200,
2023-05-15 13:51:50.451708,200,201,
2023-05-15 13:51:50.992747,200,201,
2023-05-15 13:51:51.549973,200,196,
2023-05-15 13:51:52.097208,200,196,
2023-05-15 13:51:52.676389,200,198,
2023-05-15 13:51:53.248426,200,198,
2023-05-15 13:51:53.842195,200,201,
2023-05-15 13:51:54.422236,200,201,
2023-05-15 13:51:55.074801,200,201,
2023-05-15 13:51:55.788854,200,201,
2023-05-15 13:51:56.477859,200,203,
2023-05-15 13:51:57.136258,200,198,
2023-05-15 13:51:57.806286,200,198,
2023-05-15 13:51:58.480342,200,201,
2023-05-15 13:51:59.158196,200,202,
2023-05-15 13:51:59.808783,200,202,
2023-05-15 13:52:00.488304,200,196,
2023-05-15 13:52:01.277943,200,198,
2023-05-15 13:52:02.111348,200,202,
2023-05-15 13:52:02.833993,200,202,
2023-05-15 13:52:03.528195,200,199,
